,tweet_id,favorite_count,retweet_count
1003,704054845121142784,2697,844
1004,704113298707505153,1719,520
1005,704134088924532736,1388,413
1006,704347321748819968,1449,314
1007,704364645503647744,7347,3233
1008,704480331685040129,3148,981
1009,704491224099647488,690,71
1010,704499785726889984,2666,908
1011,704761120771465216,6143,2633
1012,704819833553219584,2451,899
1013,704847917308362754,4711,1367
1014,704859558691414016,2076,477
1015,704871453724954624,3968,1018
1016,705066031337840642,2018,556
1017,705102439679201280,1966,475
1018,705223444686888960,2384,716
1019,705239209544720384,2779,679
1020,705428427625635840,3520,1524
1021,705442520700944385,4074,1463
1022,705475953783398401,2748,829
1023,705591895322394625,2920,1033
1024,705786532653883392,1798,468
1025,705898680587526145,2191,496
1026,705970349788291072,2932,799
1027,705975130514706432,2869,666
1028,706153300320784384,1365,345
1029,706166467411222528,4742,1456
1030,706169069255446529,3599,2005
1031,706265994973601792,2528,851
1032,706291001778950144,1572,439
1033,706310011488698368,19569,7151
1034,706346369204748288,3180,843
1035,706516534877929472,2878,931
1036,706538006853918722,3201,1297
1037,706593038911545345,1990,582
1038,706644897839910912,2355,988
1039,706681918348251136,3029,895
1040,706901761596989440,1890,526
1041,706904523814649856,13452,7123
1042,707014260413456384,2121,543
1043,707021089608753152,3741,1225
1044,707038192327901184,2020,719
1045,707059547140169728,2406,619
1046,707297311098011648,2585,712
1047,707315916783140866,2289,579
1048,707377100785885184,3019,977
1049,707387676719185920,3222,1150
1050,707411934438625280,2120,546
1051,707420581654872064,2076,635
1052,707610948723478529,15632,5733
1053,707629649552134146,2359,788
1054,707693576495472641,3129,918
1055,707738799544082433,3741,2206
1056,707741517457260545,2295,556
1057,707776935007539200,3015,874
1058,707969809498152960,2492,869
1059,707983188426153984,45,2
1060,707995814724026368,2880,1017
1061,708026248782585858,4074,1754
1062,708109389455101952,1804,502
1063,708119489313951744,2488,898
1064,708130923141795840,3105,785
1065,708149363256774660,3993,1414
1066,708349470027751425,2192,677
1067,708356463048204288,3308,1200
1068,708400866336894977,14699,9086
1069,708469915515297792,2858,733
1070,708479650088034305,2349,618
1071,708711088997666817,2344,640
1072,708738143638450176,2547,741
1073,708810915978854401,15255,6264
1074,708834316713893888,1556,450
1075,708845821941387268,2745,806
1076,708853462201716736,1670,595
1077,709042156699303936,4346,1482
1078,709158332880297985,1882,366
1079,709179584944730112,1857,611
1080,709198395643068416,2272,591
1081,709207347839836162,11437,5192
1082,709225125749587968,2215,522
1083,709409458133323776,2431,617
1084,709449600415961088,2029,519
1085,709519240576036864,1389,219
1086,709556954897764353,3028,975
1087,709566166965075968,3262,1075
1088,709852847387627521,3244,1092
1089,709901256215666688,609,92
1090,709918798883774466,3232,995
1091,710117014656950272,5036,1785
1092,710140971284037632,2522,805
1093,710153181850935296,2688,814
1094,710269109699739648,2205,1018
1095,710272297844797440,4156,1144
1096,710283270106132480,1998,481
1097,710296729921429505,2204,672
1098,710588934686908417,4184,1699
1099,710609963652087808,4441,2160
1100,710658690886586372,2145,515
1101,710833117892898816,2475,476
1102,710844581445812225,2358,614
1103,710997087345876993,4227,1267
1104,711008018775851008,2748,559
1105,711306686208872448,3060,680
1106,711363825979756544,3332,1019
1107,711652651650457602,3555,822
1108,711694788429553666,30309,16657
1109,711732680602345472,8096,3701
1110,711743778164514816,2624,912
1111,711968124745228288,7428,2097
1112,711998809858043904,0,122
1113,712065007010385924,2078,570
1114,712085617388212225,3022,437
1115,712092745624633345,2717,814
1116,712097430750289920,3468,938
1117,712309440758808576,222,24
1118,712438159032893441,4916,1422
1119,712668654853337088,3836,1102
1120,712717840512598017,11344,4516
1121,712809025985978368,17584,6101
1122,713175907180089344,4098,1334
1123,713177543487135744,6664,2600
1124,713411074226274305,4103,1188
1125,713761197720473600,4471,1244
1126,713900603437621249,2627,665
1127,713909862279876608,1753,486
1128,713919462244790272,3050,723
1129,714141408463036416,4013,1284
1130,714214115368108032,2118,800
1131,714251586676113411,3031,762
1132,714258258790387713,2830,671
1133,714485234495041536,2462,1011
1134,714606013974974464,3352,833
1135,714631576617938945,3023,900
1136,714957620017307648,3824,1284
1137,714962719905021952,6763,3845
1138,714982300363173890,3440,937
1139,715009755312439296,3824,1107
1140,715200624753819648,4763,1688
1141,715220193576927233,2215,590
1142,715342466308784130,2799,627
1143,715360349751484417,5044,1412
1144,715680795826982913,3979,1446
1145,715696743237730304,3617,1170
1146,715704790270025728,2567,514
1147,715733265223708672,4294,1531
1148,715758151270801409,3424,1290
1149,715928423106027520,2938,796
1150,716080869887381504,6264,1710
1151,716285507865542656,2562,969
1152,716439118184652801,2200,191
1153,716447146686459905,12035,5322
1154,716730379797970944,1136,397
1155,716791146589110272,7755,1459
1156,716802964044845056,3972,1051
1157,717009362452090881,2988,872
1158,717047459982213120,5813,1742
1159,717421804990701568,2898,759
1160,717428917016076293,1479,408
1161,717537687239008257,5329,1666
1162,717790033953034240,2637,990
1163,717841801130979328,2278,545
1164,718234618122661888,3575,914
1165,718246886998687744,1766,448
1166,718454725339934721,4513,1383
1167,718460005985447936,2513,477
1168,718540630683709445,2245,926
1169,718613305783398402,2263,430
1170,718631497683582976,17381,7244
1171,718939241951195136,4811,1587
1172,718971898235854848,3215,986
1173,719332531645071360,3184,859
1174,719339463458033665,4112,1121
1175,719367763014393856,2604,691
1176,719551379208073216,4653,1715
1177,719704490224398336,4187,1301
1178,719991154352222208,4493,1598
1179,720043174954147842,4582,1820
1180,720059472081784833,3564,1021
1181,720340705894408192,2630,879
1182,720389942216527872,5880,2267
1183,720415127506415616,3800,1365
1184,720775346191278080,2258,570
1185,720785406564900865,2866,700
1186,721001180231503872,2350,551
1187,721503162398597120,4236,1649
1188,722613351520608256,4595,1496
1189,722974582966214656,3775,1438
1190,723179728551723008,4870,1692
1191,723673163800948736,2795,816
1192,723688335806480385,7045,2646
1193,723912936180330496,3598,1127
1194,724004602748780546,3840,1395
1195,724046343203856385,2456,513
1196,724049859469295616,3986,1622
1197,724405726123311104,4878,1515
1198,724771698126512129,2162,568
1199,724983749226668032,3450,1170
1200,725458796924002305,1306,557
1201,725729321944506368,4802,1609
1202,725786712245440512,3856,1248
1203,725842289046749185,6533,2421
1204,726224900189511680,4085,1044
1205,726828223124897792,3310,920
1206,726887082820554753,3534,1370
1207,726935089318363137,6315,2209
1208,727155742655025152,3337,1201
1209,727175381690781696,3601,1246
1210,727286334147182592,2831,747
1211,727314416056803329,3070,673
1212,727524757080539137,4118,1088
1213,727644517743104000,5399,1590
1214,727685679342333952,2734,576
1215,728015554473250816,3795,992
1216,728035342121635841,4168,1514
1217,728046963732717569,3948,1086
1218,728387165835677696,3428,878
1219,728409960103686147,4507,1827
1220,728653952833728512,3064,948
1221,728751179681943552,2552,617
1222,728760639972315136,4302,1547
1223,728986383096946689,2893,742
1224,729113531270991872,1744,288
1225,729463711119904772,5325,2098
1226,729823566028484608,3662,1127
1227,729838605770891264,1605,338
1228,729854734790754305,3722,1017
1229,730196704625098752,4452,1708
1230,730211855403241472,3506,959
1231,730427201120833536,3208,941
1232,730573383004487680,4470,1917
1233,730924654643314689,5652,1791
1234,731156023742988288,3551,1143
1235,731285275100512256,3222,902
1236,732005617171337216,13705,4877
1237,732375214819057664,7439,2284
1238,732585889486888962,3365,713
1239,732726085725589504,3296,799
1240,732732193018155009,2233,483
1241,733109485275860992,49380,15531
1242,733460102733135873,3873,1139
1243,733482008106668032,2883,854
1244,733822306246479872,3388,930
1245,733828123016450049,3309,718
1246,734559631394082816,1377,355
1247,734776360183431168,2325,489
1248,734787690684657664,11574,5761
1249,734912297295085568,2549,472
1250,735137028879360001,2885,884
1251,735256018284875776,3070,803
1252,735274964362878976,12047,4551
1253,735635087207878657,5671,2143
1254,735648611367784448,3732,1014
1255,735991953473572864,3301,1037
1256,736010884653420544,7261,2706
1257,736225175608430592,7499,2550
1258,736365877722001409,3680,1116
1259,736392552031657984,16351,6662
1260,736736130620620800,3889,1543
1261,737310737551491075,13544,6757
1262,737322739594330112,3325,736
1263,737445876994609152,9457,4063
1264,737678689543020544,4636,1202
1265,737800304142471168,9274,3173
1266,737826014890496000,4837,1611
1267,738156290900254721,2286,586
1268,738166403467907072,8087,3040
1269,738184450748633089,3978,1107
1270,738402415918125056,3015,743
1271,738537504001953792,4704,1396
1272,738883359779196928,3050,723
1273,738885046782832640,3502,1045
1274,738891149612572673,90,6
1275,739238157791694849,107198,52877
1276,739485634323156992,6607,2644
1277,739544079319588864,36495,19276
1278,739606147276148736,4995,1495
1279,739623569819336705,3497,1241
1280,739844404073074688,3531,790
1281,739932936087216128,3760,987
1282,739979191639244800,18517,5382
1283,740214038584557568,6190,1790
1284,740359016048689152,3051,798
1285,740365076218183684,2249,389
1286,740373189193256964,32591,12137
1287,740676976021798912,16852,6217
1288,740699697422163968,2651,710
1289,740711788199743490,3151,864
1290,740995100998766593,5833,2473
1291,741067306818797568,8869,2816
1292,741099773336379392,9232,5025
1293,741303864243200000,8134,2923
1294,741438259667034112,3420,747
1295,741743634094141440,7552,2499
1296,741793263812808706,4216,1386
1297,742150209887731712,4718,1402
1298,742161199639494656,4006,1248
1299,742385895052087300,6292,1779
1300,742423170473463808,9102,3423
1301,742465774154047488,6761,3607
1302,742528092657332225,4109,1795
1303,742534281772302336,6571,3284
1304,743210557239623680,3561,1237
1305,743222593470234624,5734,1741
1306,743253157753532416,3933,1124
1307,743510151680958465,7418,3419
1308,743545585370791937,3282,862
1309,743595368194129920,16978,5967
1310,743609206067040256,4162,1269
1311,743835915802583040,0,1873
1312,743895849529389061,3409,879
1313,743980027717509120,3900,1005
1314,744223424764059648,1534,326
1315,744234799360020481,144801,70673
1316,744334592493166593,6340,1936
1317,744709971296780288,5229,1438
1318,744971049620602880,7312,2446
1319,744995568523612160,2750,569
1320,745057283344719872,6759,2056
1321,745074613265149952,7279,3187
1322,745314880350101504,6614,2478
1323,745422732645535745,7952,2206
1324,745433870967832576,6547,2312
1325,745712589599014916,6514,2130
1326,745789745784041472,3674,965
1327,746056683365994496,3321,741
1328,746131877086527488,6397,2004
1329,746369468511756288,5766,1488
1330,746507379341139972,4346,991
1331,746521445350707200,0,901
1332,746542875601690625,4698,1748
1333,746726898085036033,5638,1639
1334,746757706116112384,8857,3557
1335,746790600704425984,4527,1464
1336,746818907684614144,4954,1597
1337,746872823977771008,5581,1948
1338,746906459439529985,2724,271
1339,747103485104099331,8895,3626
1340,747204161125646336,3128,832
1341,747219827526344708,4895,1442
1342,747242308580548608,0,2633
1343,747439450712596480,5043,1751
1344,747461612269887489,3596,949
1345,747512671126323200,5131,1477
1346,747594051852075008,3427,950
1347,747600769478692864,2172,523
1348,747648653817413632,11976,5328
1349,747651430853525504,1275,143
1350,747816857231626240,4504,1061
1351,747844099428986880,2628,677
1352,747885874273214464,2721,882
1353,747933425676525569,6176,2359
1354,747963614829678593,5386,1957
1355,748220828303695873,13146,7115
1356,748307329658011649,3449,655
1357,748324050481647620,3459,693
1358,748337862848962560,7066,3740
1359,748346686624440324,4858,1122
1360,748568946752774144,2048,610
1361,748575535303884801,5641,1812
1362,748692773788876800,3958,1229
1363,748699167502000129,4417,1460
1364,748705597323898880,2587,879
1365,748932637671223296,5408,2061
1366,748977405889503236,10030,3131
1367,749036806121881602,2884,731
1368,749064354620928000,4504,1407
1369,749075273010798592,5372,1887
1370,749317047558017024,5096,2048
1371,749395845976588288,7958,3156
1372,749403093750648834,2438,492
1373,749417653287129088,5692,1514
1374,749774190421639168,4357,1211
1375,749981277374128128,4787,2278
1376,749996283729883136,2837,756
1377,750011400160841729,3012,820
1378,750026558547456000,2532,719
1379,750041628174217216,2968,567
1380,750056684286914561,2957,820
1381,750071704093859840,7257,3033
1382,750086836815486976,2027,491
1383,750101899009982464,2849,777
1384,750117059602808832,4058,1209
1385,750132105863102464,3372,1182
1386,750147208377409536,2912,875
1387,750381685133418496,670,27
1388,750383411068534784,4265,1042
1389,750429297815552001,12300,3920
1390,750506206503038976,4143,1055
1391,750719632563142656,12262,4591
1392,750868782890057730,4464,1251
1393,751132876104687617,4726,1187
1394,751205363882532864,5905,1666
1395,751251247299190784,11744,5394
1396,751456908746354688,3011,925
1397,751538714308972544,4726,1148
1398,751583847268179968,4110,1004
1399,751598357617971201,7416,2831
1400,751793661361422336,5400,2618
1401,751830394383790080,5444,1786
1402,751937170840121344,4836,1199
1403,751950017322246144,2853,832
1404,752173152931807232,5552,1671
1405,752309394570878976,0,14897
1406,752334515931054080,3595,1009
1407,752519690950500352,6866,3157
1408,752568224206688256,5117,2086
1409,752660715232722944,4078,1423
1410,752682090207055872,5610,1459
1411,752701944171524096,0,2617
1412,752917284578922496,6513,1443
1413,752932432744185856,11757,6297
1414,753026973505581056,3658,877
1415,753039830821511168,34618,19190
1416,753294487569522689,3128,960
1417,753298634498793472,0,5209
1418,753375668877008896,7149,2136
1419,753398408988139520,5360,1731
1420,753420520834629632,7349,3235
1421,753655901052166144,5457,1994
1422,754120377874386944,7397,2163
1423,754449512966619136,3509,672
1424,754482103782404096,4940,1792
1425,754747087846248448,2420,477
1426,754856583969079297,6447,2310
1427,754874841593970688,0,7246
1428,755110668769038337,19756,10191
1429,755206590534418437,15315,4907
1430,755955933503782912,6828,2633
1431,756275833623502848,5983,1405
1432,756288534030475264,41225,16314
1433,756303284449767430,3701,1004
1434,756526248105566208,9716,3301
1435,756651752796094464,4703,1191
1436,756939218950160384,6221,1839
1437,756998049151549440,5875,1834
1438,757354760399941633,4207,1302
1439,757393109802180609,5451,1576
1440,757400162377592832,14147,6322
1441,757596066325864448,4070,958
1442,757597904299253760,0,278
1443,757611664640446465,4293,1009
1444,757725642876129280,4253,1112
1445,757729163776290825,0,7212
1446,757741869644341248,6418,3024
1447,758041019896193024,2532,339
1448,758099635764359168,17729,9147
1449,758355060040593408,3161,966
1450,758405701903519748,4878,1763
1451,758467244762497024,4477,2029
1452,758474966123810816,3562,914
1453,758740312047005698,5383,1499
1454,758828659922702336,10483,3556
1455,758854675097526272,3328,842
1456,759047813560868866,6074,1850
1457,759099523532779520,13628,3825
1458,759159934323924993,0,1067
1459,759197388317847553,5704,1804
1460,759446261539934208,1564,454
1461,759447681597108224,7945,2275
1462,759557299618865152,4404,1103
1463,759793422261743616,5585,1761
1464,759846353224826880,6300,1798
1465,759943073749200896,5531,1934
1466,760153949710192640,0,28
1467,760190180481531904,5351,1652
1468,760252756032651264,3711,797
1469,760290219849637889,25084,10573
1470,760521673607086080,3923,1287
1471,760539183865880579,7082,3342
1472,760641137271070720,4681,1190
1473,760656994973933572,6183,1751
1474,760893934457552897,3576,889
1475,761004547850530816,10652,3213
1476,761227390836215808,5001,1446
1477,761292947749015552,4192,1000
1478,761334018830917632,4831,1338
1479,761371037149827077,0,16657
1480,761599872357261312,3885,1101
1481,761672994376806400,46291,26746
1482,761745352076779520,4020,794
1483,761750502866649088,0,3588
1484,761976711479193600,5049,1826
1485,762035686371364864,29813,14305
1486,762316489655476224,4502,1028
1487,762464539388485633,9650,3833
1488,762471784394268675,10511,5915
1489,762699858130116608,11367,3310
1490,763103485927849985,6934,2123
1491,763167063695355904,0,2752
1492,763183847194451968,5060,1359
1493,763837565564780549,11763,3815
1494,763956972077010945,733,50
1495,764259802650378240,5641,1392
1496,764857477905154048,6083,1647
1497,765222098633691136,10929,3118
1498,765371061932261376,6681,2005
1499,765395769549590528,25126,3116
1500,765669560888528897,4855,1131
1501,765719909049503744,6806,1993
1502,766008592277377025,3537,460
1503,766069199026450432,3945,774
1504,766078092750233600,0,2421
1505,766313316352462849,6347,1732
1506,766423258543644672,5637,1459
1507,766693177336135680,3796,730
1508,766714921925144576,2465,347
1509,766793450729734144,4750,1259
1510,767122157629476866,9554,2646
1511,767191397493538821,11537,3477
1512,767500508068192258,7052,2150
1513,767754930266464257,14984,4955
1514,767884188863397888,4468,1265
1515,768193404517830656,10191,3266
1516,768473857036525572,12774,3157
1517,768554158521745409,0,5382
1518,768596291618299904,4736,1187
1519,768609597686943744,3857,1098
1520,768855141948723200,3934,825
1521,768909767477751808,0,2440
1522,768970937022709760,13404,6000
1523,769212283578875904,5079,1599
1524,769335591808995329,0,7123
1525,769695466921623552,6047,1561
1526,769940425801170949,29297,8831
1527,770069151037685760,7147,2123
1528,770093767776997377,0,2816
1529,770293558247038976,5853,1354
1530,770414278348247044,5945,1926
1531,770655142660169732,6923,1666
1532,770772759874076672,4889,1325
1533,770787852854652928,4623,1103
1534,771014301343748096,6487,1538
1535,771102124360998913,5862,1331
1536,771136648247640064,8608,2708
1537,771171053431250945,0,6890
1538,771380798096281600,9922,4668
1539,771500966810099713,7779,2419
1540,771770456517009408,11288,3137
1541,771908950375665664,6187,1756
1542,772102971039580160,3773,865
1543,772114945936949249,2583,439
1544,772117678702071809,3555,687
1545,772152991789019136,3590,1052
1546,772193107915964416,5681,1289
1547,772581559778025472,6111,1585
1548,772615324260794368,0,3118
1549,772826264096874500,7568,2208
1550,772877495989305348,8048,3578
1551,773191612633579521,9397,3801
1552,773247561583001600,8880,3001
1553,773308824254029826,21980,6946
1554,773336787167145985,0,4668
1555,773547596996571136,20824,5693
1556,773670353721753600,5055,1222
1557,773704687002451968,6236,1497
1558,773922284943896577,6059,1626
1559,773985732834758656,10158,3587
1560,774314403806253056,20538,5087
1561,774639387460112384,6365,1614
1562,774757898236878852,8131,1656
1563,775085132600442880,14623,4370
1564,775350846108426240,9579,3627
1565,775364825476165632,6946,2713
1566,775729183532220416,12263,4278
1567,775733305207554048,13078,3696
1568,775842724423557120,11036,2465
1569,775898661951791106,0,15531
1570,776088319444877312,1713,141
1571,776113305656188928,11108,4021
1572,776201521193218049,9025,2334
1573,776218204058357768,28100,14713
1574,776249906839351296,0,8459
1575,776477788987613185,8248,2559
1576,776813020089548800,4603,1112
1577,776819012571455488,0,12600
1578,777189768882946048,13318,3984
1579,777621514455814149,8218,2338
1580,777641927919427584,0,3920
1581,777684233540206592,10623,2725
1582,777885040357281792,5998,1514
1583,777953400541634568,0,3266
1584,778027034220126208,6193,1492
1585,778039087836069888,7994,2466
1586,778286810187399168,9743,3060
1587,778383385161035776,5506,1019
1588,778396591732486144,0,11337
1589,778408200802557953,12871,4004
1590,778624900596654080,4340,942
1591,778650543019483137,5424,1391
1592,778748913645780993,6464,1205
1593,778764940568104960,819,338
1594,778774459159379968,0,9147
1595,778990705243029504,18752,6655
1596,779056095788752897,13893,4210
1597,779124354206535695,0,17019
1598,779377524342161408,8253,2885
1599,779834332596887552,17765,6502
1600,780074436359819264,11435,4568
1601,780092040432480260,0,2136
1602,780192070812196864,8213,2087
1603,780459368902959104,4999,1002
1604,780476555013349377,0,103
1605,780496263422808064,0,3423
1606,780543529827336192,5943,1627
1607,780601303617732608,11423,3127
1608,780800785462489090,5198,1201
1609,780858289093574656,6804,1864
1610,780931614150983680,20492,6738
1611,781163403222056960,9271,2580
1612,781251288990355457,7927,1929
1613,781308096455073793,6753,2385
1614,781524693396357120,19590,5143
1615,781655249211752448,3784,1053
1616,781661882474196992,9880,2527
1617,781955203444699136,10570,3136
1618,782021823840026624,0,5733
1619,782305867769217024,15710,5128
1620,782598640137187329,7382,1765
1621,782722598790725632,16298,5012
1622,782747134529531904,7066,1318
1623,782969140009107456,22812,6888
1624,783085703974514689,7737,2019
1625,783334639985389568,27488,10880
1626,783347506784731136,0,5142
1627,783391753726550016,15999,5091
1628,783466772167098368,7982,2076
1629,783695101801398276,9872,2990
1630,783821107061198850,6986,1829
1631,783839966405230592,28394,10041
1632,784057939640352768,28107,10355
1633,784183165795655680,18953,7472
1634,784431430411685888,5444,1183
1635,784517518371221505,8500,2364
1636,784826020293709826,9574,3010
1637,785170936622350336,11382,4498
1638,785264754247995392,6905,1518
1639,785515384317313025,5794,1165
1640,785533386513321988,8593,1839
1641,785639753186217984,7456,2106
1642,785872687017132033,6343,1673
1643,785927819176054784,10814,2989
1644,786036967502913536,0,6502
1645,786051337297522688,1353,147
1646,786233965241827333,14412,4376
1647,786286427768250368,7561,2645
1648,786363235746385920,10276,3218
1649,786595970293370880,8979,2916
1650,786664955043049472,10048,2364
1651,786709082849828864,17369,5730
1652,786729988674449408,0,2275
1653,786963064373534720,25281,7427
1654,787111942498508800,0,6297
1655,787322443945877504,7396,1627
1656,787397959788929025,10332,2668
1657,787717603741622272,9710,2586
1658,787810552592695296,8153,2839
1659,788039637453406209,5795,1229
1660,788070120937619456,0,3213
1661,788150585577050112,5802,1199
1662,788178268662984705,6899,1979
1663,788412144018661376,14719,4924
1664,788552643979468800,0,6662
1665,788765914992902144,25909,9661
1666,788908386943430656,26072,11711
1667,789137962068021249,9225,2608
1668,789268448748703744,8660,2447
1669,789280767834746880,0,4591
1670,789314372632018944,8197,2138
1671,789530877013393408,11093,3156
1672,789599242079838210,6378,1795
1673,789628658055020548,7081,1649
1674,789903600034189313,9780,3884
1675,789960241177853952,0,3833
1676,789986466051088384,8810,2144
1677,790227638568808452,0,3310
1678,790277117346975746,11903,2956
1679,790337589677002753,7424,1769
1680,790581949425475584,19567,6649
1681,790698755171364864,7804,1806
1682,790723298204217344,0,2144
1683,790946055508652032,15858,4387
1684,790987426131050500,9309,1989
1685,791026214425268224,0,3815
1686,791312159183634433,8321,2366
1687,791406955684368384,12488,3856
1688,791672322847637504,11148,2925
1689,791774931465953280,42765,20766
1690,791780927877898241,0,3557
1691,791784077045166082,0,8904
1692,791821351946420224,0,19705
1693,792050063153438720,6775,1672
1694,792394556390137856,12718,4015
1695,792773781206999040,6998,1571
1696,792883833364439040,10711,4004
1697,792913359805018113,13598,3716
1698,793120401413079041,12029,3688
1699,793135492858580992,6086,2360
1700,793150605191548928,5856,1595
1701,793165685325201412,8909,2626
1702,793180763617361921,6562,1864
1703,793195938047070209,14456,5273
1704,793210959003287553,8478,2608
1705,793226087023144960,9286,2717
1706,793241302385262592,9990,3078
1707,793256262322548741,18934,7805
1708,793271401113350145,8255,2248
1709,793286476301799424,23359,8593
1710,793500921481273345,10125,2234
1711,793601777308463104,7580,1518
1712,793614319594401792,0,2925
1713,793845145112371200,8770,1746
1714,793962221541933056,15906,4576
1715,794205286408003585,8775,3112
1716,794332329137291264,9134,2537
1717,794355576146903043,0,9661
1718,794926597468000259,9682,2159
1719,794983741416415232,0,3156
1720,795076730285391872,15346,5103
1721,795400264262053889,9519,2684
1722,795464331001561088,46800,21971
1723,796031486298386433,10274,3500
1724,796080075804475393,8026,2166
1725,796116448414461957,8641,2252
1726,796125600683540480,4738,1684
1727,796149749086875649,30529,13372
1728,796177847564038144,0,13372
1729,796387464403357696,10466,3892
1730,796484825502875648,7188,1652
1731,796563435802726400,0,6738
1732,796759840936919040,11208,2833
1733,796865951799083009,7313,1828
1734,796904159865868288,0,8356
1735,797165961484890113,212,24
1736,797236660651966464,18940,6163
1737,797545162159308800,13882,4617
1738,797971864723324932,10958,2890
1739,798209839306514432,9930,2422
1740,798340744599797760,0,3137
1741,798576900688019456,0,5483
1742,798585098161549313,0,5273
1743,798628517273620480,0,1865
1744,798644042770751489,0,1746
1745,798665375516884993,0,3677
1746,798673117451325440,0,5222
1747,798682547630837760,0,4432
1748,798686750113755136,0,2180
1749,798694562394996736,0,4640
1750,798697898615730177,0,6101
1751,798701998996647937,0,7244
1752,798705661114773508,0,6217
1753,798925684722855936,7157,1362
1754,798933969379225600,12426,4160
1755,799063482566066176,7682,2341
1756,799297110730567681,9386,2564
1757,799308762079035393,0,5087
1758,799422933579902976,7684,1800
1759,799757965289017345,7976,2002
1760,799774291445383169,0,4370
1761,800018252395122689,26895,12313
1762,800141422401830912,14509,2392
1763,800188575492947969,0,3694
1764,800388270626521089,10619,2636
1765,800443802682937345,0,4021
1766,800459316964663297,9044,2060
1767,800513324630806528,12495,2830
1768,800751577355128832,10087,2634
1769,800855607700029440,0,1516
1770,800859414831898624,647,91
1771,801115127852503040,7676,1985
1772,801127390143516673,0,3696
1773,801167903437357056,23174,5514
1774,801285448605831168,5741,771
1775,801538201127157760,7817,1951
1776,801854953262350336,1726,219
1777,801958328846974976,7365,1596
1778,802185808107208704,0,251
1779,802239329049477120,8644,2459
1780,802265048156610565,6623,1295
1781,802323869084381190,15338,5478
1782,802572683846291456,8515,2356
1783,802600418706604034,6764,1381
1784,802624713319034886,0,2725
1785,802952499103731712,8576,1874
1786,803276597545603072,9553,2297
1787,803321560782307329,0,4955
1788,803380650405482500,7394,1768
1789,803638050916102144,10382,3885
1790,803692223237865472,0,6927
1791,803773340896923648,9559,2586
1792,804026241225523202,42063,15042
1793,804413760345620481,0,3010
1794,804475857670639616,5842,1891
1795,804738756058218496,12985,3601
1796,805207613751304193,7484,1628
1797,805487436403003392,8348,2380
1798,805520635690676224,5485,1550
1799,805823200554876929,0,7472
1800,805826884734976000,6243,1715
1801,805932879469572096,7884,1802
1802,805958939288408065,0,5012
1803,806219024703037440,6130,1134
1804,806242860592926720,0,10880
1805,806542213899489280,9737,2218
1806,806576416489959424,4663,1823
1807,806620845233815552,0,5143
1808,806629075125202948,70598,32377
1809,807010152071229440,12473,3628
1810,807059379405148160,0,6888
1811,807106840509214720,111615,51640
1812,807621403335917568,13852,3387
1813,808001312164028416,11849,3305
1814,808106460588765185,8388,2068
1815,808134635716833280,0,5514
1816,808344865868283904,40194,19447
1817,808501579447930884,10754,2454
1818,808733504066486276,7501,2033
1819,808838249661788160,9640,2864
1820,809084759137812480,12562,3305
1821,809220051211603969,18879,5247
1822,809448704142938112,6605,1370
1823,809808892968534016,0,4576
1824,809920764300447744,14780,3682
1825,810254108431155201,13972,3162
1826,810284430598270976,33313,10492
1827,810657578271330305,10429,2468
1828,810896069567610880,8542,1644
1829,810984652412424192,5054,1330
1830,811386762094317568,19863,5979
1831,811627233043480576,12074,2851
1832,811647686436880384,5318,682
1833,811744202451197953,7157,1476
1834,811985624773361665,6911,1311
1835,812372279581671427,12937,3424
1836,812466873996607488,7570,1800
1837,812503143955202048,5740,1148
1838,812709060537683968,6289,1352
1839,812781120811126785,7150,1787
1840,813051746834595840,19919,6856
1841,813066809284972545,7541,1827
1842,813081950185472002,9426,2595
1843,813096984823349248,10028,3385
1844,813112105746448384,9790,2566
1845,813127251579564032,11205,2919
1846,813130366689148928,4256,418
1847,813142292504645637,8081,2242
1848,813157409116065792,7378,2066
1849,813172488309972993,8805,1808
1850,813187593374461952,18826,4047
1851,813202720496779264,8767,1704
1852,813217897535406080,17688,6846
1853,813800681631023104,7881,1649
1854,813812741911748608,34629,13029
1855,813910438903693312,8854,1730
1856,813944609378369540,0,2956
1857,814153002265309185,27238,8111
1858,814530161257443328,8216,1739
1859,814578408554463233,0,5458
1860,814638523311648768,10687,2523
1861,814986499976527872,7253,1185
1862,815390420867969024,9825,3571
1863,815639385530101762,7821,1551
1864,815736392542261248,9303,2119
1865,815745968457060357,0,3856
1866,815966073409433600,21126,7861
1867,815990720817401858,4687,944
1868,816014286006976512,0,4877
1869,816062466425819140,0,944
1870,816091915477250048,8476,1987
1871,816336735214911488,8164,1802
1872,816450570814898180,28702,7458
1873,816697700272001025,9242,2055
1874,816816676327063552,9472,1893
1875,816829038950027264,0,4387
1876,817056546584727552,8134,1516
1877,817120970343411712,11545,2412
1878,817171292965273600,8308,1866
1879,817181837579653120,0,7861
1880,817415592588222464,5294,889
1881,817423860136083457,31851,13589
1882,817502432452313088,0,3143
1883,817536400337801217,11122,2728
1884,817777686764523521,10222,2521
1885,817827839487737858,48628,25120
1886,817908911860748288,4609,740
1887,818145370475810820,11613,2368
1888,818259473185828864,10420,2087
1889,818307523543449600,0,7458
1890,818536468981415936,10275,2271
1891,818588835076603904,0,5693
1892,818614493328580609,9297,2353
1893,818627210458333184,21224,7054
1894,818646164899774465,0,19447
1895,819004803107983360,82673,34533
1896,819006400881917954,43032,17793
